names,pred
2021-06-26_22_05_08.930_1130_2038.png,coscinodiscus
2021-06-29_12_14_30.280_3434_2121.png,coscinodiscus
2021-06-21_11_11_06.895_1336_765.png,coscinodiscus
2021-06-14_14_13_18.437_1562_985.png,coscinodiscus
2021-06-29_10_42_47.757_2512_417.png,coscinodiscus
2021-06-25_20_59_45.600_409_449.png,coscinodiscus
2021-06-25_11_59_50.646_271_2257.png,coscinodiscus
2021-06-11_04_19_01.168_3948_33.png,coscinodiscus
2021-06-12_06_58_37.464_3302_2731.png,coscinodiscus
2021-06-22_11_16_56.113_2316_916.png,coscinodiscus
2021-06-22_12_16_49.262_525_2412.png,coscinodiscus
2021-06-28_15_39_57.580_656_1816.png,coscinodiscus
2021-06-11_19_57_12.897_1067_1251.png,coscinodiscus
2021-06-28_16_41_37.919_3046_566.png,coscinodiscus
2021-06-28_07_08_07.782_917_2434.png,coscinodiscus
2021-06-23_15_22_22.400_3672_2132.png,coscinodiscus
2021-06-15_04_45_07.469_1827_312.png,coscinodiscus
2021-06-28_10_08_54.717_300_927.png,coscinodiscus
2021-06-22_09_44_55.944_2009_1634.png,coscinodiscus
2021-06-27_08_34_30.430_308_822.png,coscinodiscus
2021-06-17_04_56_10.306_2583_2769.png,coscinodiscus
2021-06-29_16_43_14.233_1496_1617.png,coscinodiscus
2021-06-15_21_21_59.167_3607_876.png,coscinodiscus
2021-06-09_04_24_45.253_874_1218.png,guinardia_striata
2021-06-04_09_20_17.382_2852_1021.png,coscinodiscus
2021-06-18_18_02_24.222_3372_373.png,coscinodiscus
2021-06-15_13_48_29.515_2999_1357.png,coscinodiscus
2021-06-18_02_28_38.743_1721_664.png,coscinodiscus
2021-06-29_06_44_14.392_2331_457.png,hemidiscus
2021-06-01_04_21_10.407_453_30.png,detritos
2021-06-27_22_07_41.625_228_1941.png,coscinodiscus
2021-06-23_23_52_27.369_1845_338.png,coscinodiscus
2021-06-29_19_14_25.288_560_1836.png,coscinodiscus
2021-06-25_03_28_41.447_1754_1628.png,coscinodiscus
2021-06-08_16_12_09.113_74_1147.png,coscinodiscus
2021-06-26_21_04_04.692_2695_1320.png,coscinodiscus
2021-06-17_12_26_26.491_344_2635.png,coscinodiscus
2021-06-28_06_40_28.784_2144_217.png,coscinodiscus
2021-06-30_07_23_06.210_234_961.png,coscinodiscus
2021-06-03_17_12_52.513_1951_1333.png,coscinodiscus
2021-06-27_21_08_56.577_2534_969.png,coscinodiscus
2021-06-21_18_14_01.089_289_2900.png,coscinodiscus
2021-06-25_15_58_15.811_3337_1437.png,sombra
2021-06-26_13_03_21.204_3611_2494.png,coscinodiscus
2021-06-30_09_23_01.598_1190_2087.png,coscinodiscus
2021-06-20_00_37_57.505_3457_1821.png,coscinodiscus
2021-06-24_09_55_22.958_1475_892.png,sombra
2021-06-25_18_00_44.147_435_1789.png,coscinodiscus
2021-06-29_02_12_32.005_2784_515.png,sombra
2021-06-25_01_28_03.154_1690_154.png,coscinodiscus
2021-06-27_15_35_57.826_3101_465.png,coscinodiscus
2021-06-22_20_17_52.676_2507_2455.png,coscinodiscus
2021-06-19_05_34_40.796_3992_1449.png,coscinodiscus
2021-06-27_09_06_50.667_1948_2263.png,coscinodiscus
2021-06-20_03_06_20.736_7_912.png,sombra
2021-06-27_09_36_43.888_2123_141.png,coscinodiscus
2021-06-20_07_36_23.565_1774_1666.png,coscinodiscus
2021-06-28_15_41_30.626_3836_2278.png,coscinodiscus
2021-06-22_09_46_23.990_2736_929.png,coscinodiscus
2021-06-15_05_16_56.803_3278_2467.png,coscinodiscus
2021-06-26_06_01_54.414_687_2190.png,coscinodiscus
2021-06-29_15_15_36.168_2177_1920.png,coscinodiscus
2021-06-28_11_11_28.866_669_2914.png,coscinodiscus
2021-06-25_14_30_17.467_2727_1219.png,compl_rhizosolenia_proboscia
2021-06-21_06_40_09.305_584_1762.png,coscinodiscus
2021-06-05_00_22_39.923_702_2673.png,coscinodiscus
2021-06-27_07_06_21.263_1317_65.png,coscinodiscus
2021-06-27_12_05_58.763_2093_1666.png,coscinodiscus
2021-06-08_14_14_14.146_2060_1964.png,coscinodiscus
2021-06-23_13_52_36.218_2534_1375.png,coscinodiscus
2021-06-23_11_51_24.041_775_1911.png,coscinodiscus
2021-06-25_15_28_06.490_193_131.png,coscinodiscus
2021-06-18_09_31_36.245_1753_1638.png,coscinodiscus
2021-06-23_22_24_16.115_1683_2771.png,coscinodiscus
2021-06-26_06_32_37.351_1868_2380.png,coscinodiscus
2021-06-28_11_10_57.848_741_833.png,coscinodiscus
2021-06-24_02_52_44.037_1352_2179.png,coscinodiscus
2021-06-25_01_26_11.086_540_465.png,coscinodiscus
2021-06-02_19_24_43.987_288_1747.png,coscinodiscus
2021-06-19_04_02_07.216_1059_273.png,hemidiscus
2021-06-23_22_52_36.068_2170_2413.png,coscinodiscus
2021-06-29_09_43_24.254_2575_1246.png,sombra
2021-06-28_21_11_48.237_65_2874.png,coscinodiscus
2021-06-29_03_11_48.448_2692_751.png,coscinodiscus
2021-06-13_11_06_33.426_424_1507.png,coscinodiscus
2021-06-27_11_36_48.627_3803_309.png,coscinodiscus
2021-06-27_08_05_35.694_3904_2069.png,coscinodiscus
2021-06-19_10_35_06.329_104_1849.png,coscinodiscus
2021-06-27_03_35_09.662_3455_881.png,coscinodiscus
2021-06-05_03_53_31.752_2506_415.png,coscinodiscus
2021-06-29_21_45_48.134_716_1639.png,detritos
2021-06-21_00_09_30.245_116_1941.png,coscinodiscus
2021-06-21_21_43_14.856_908_2185.png,coscinodiscus
2021-06-25_07_29_30.169_3363_1586.png,coscinodiscus
2021-06-27_09_05_46.633_830_2716.png,coscinodiscus
2021-06-26_15_31_57.936_1264_201.png,hemidiscus
2021-06-28_09_08_47.170_1167_1176.png,coscinodiscus
2021-06-09_19_34_24.242_2304_1465.png,coscinodiscus
2021-06-28_17_42_15.907_1756_2155.png,coscinodiscus
2021-06-19_10_05_19.083_3526_1627.png,coscinodiscus
2021-06-22_00_13_36.963_1758_2733.png,coscinodiscus
2021-06-30_01_15_54.377_679_1596.png,coscinodiscus
2021-06-28_10_10_52.774_1463_1762.png,coscinodiscus
2021-06-28_18_40_44.159_1416_2503.png,coscinodiscus
2021-06-26_06_01_02.391_2342_2084.png,coscinodiscus
2021-06-19_19_36_29.110_3841_463.png,coscinodiscus
2021-06-20_18_10_37.105_1677_2385.png,coscinodiscus
2021-06-26_12_33_01.152_2443_2744.png,coscinodiscus
2021-06-24_12_55_08.824_3418_1750.png,coscinodiscus
2021-06-21_01_40_25.199_389_2357.png,sombra
2021-06-27_06_35_57.048_3938_427.png,coscinodiscus
2021-06-25_09_59_23.994_1690_2357.png,coscinodiscus
2021-06-29_11_14_04.887_2301_7.png,coscinodiscus
2021-06-30_09_22_51.595_3605_2070.png,coscinodiscus
2021-06-28_00_37_51.707_3623_1845.png,coscinodiscus
2021-06-28_00_09_48.469_654_89.png,coscinodiscus
2021-06-29_02_12_48.015_1351_1895.png,coscinodiscus
2021-06-19_12_05_36.536_3521_744.png,coscinodiscus
2021-06-24_13_54_18.954_1208_1015.png,coscinodiscus
2021-06-30_04_24_51.510_3577_1117.png,coscinodiscus
2021-06-26_09_32_27.721_2836_1094.png,sombra
2021-06-23_11_22_19.728_2741_2678.png,coscinodiscus
2021-06-20_06_37_47.534_3531_586.png,guinardia_striata
2021-06-23_22_22_28.068_651_1876.png,coscinodiscus
2021-06-27_20_09_01.269_2875_2681.png,coscinodiscus
2021-06-30_03_23_49.976_609_2809.png,coscinodiscus
2021-06-15_07_17_10.893_2380_1892.png,coscinodiscus
2021-06-27_17_37_50.130_2478_1340.png,coscinodiscus
2021-06-29_03_41_24.522_3457_181.png,coscinodiscus
2021-06-27_13_06_46.113_2213_1328.png,coscinodiscus
2021-06-24_19_55_34.977_928_2282.png,coscinodiscus
2021-06-29_06_43_06.356_2230_2428.png,coscinodiscus
2021-06-20_13_08_44.343_1853_2343.png,coscinodiscus
2021-06-29_00_12_25.168_1727_824.png,coscinodiscus
2021-06-28_02_07_33.964_570_283.png,coscinodiscus
2021-06-23_03_20_27.735_1237_2420.png,coscinodiscus
2021-06-17_02_24_29.466_339_2453.png,coscinodiscus
2021-06-27_04_34_35.642_1691_1877.png,coscinodiscus
2021-06-28_01_07_52.815_1864_2493.png,coscinodiscus
2021-06-27_07_04_21.207_1349_1533.png,coscinodiscus
2021-06-10_06_44_53.454_1488_2871.png,coscinodiscus
2021-06-28_01_09_44.867_3537_1789.png,coscinodiscus
2021-06-27_10_36_01.090_531_1547.png,coscinodiscus
2021-06-29_02_43_34.191_1104_1182.png,coscinodiscus
2021-06-26_08_01_24.482_1551_2342.png,coscinodiscus
2021-06-23_16_23_08.337_2736_1505.png,coscinodiscus
2021-06-25_13_58_47.334_1944_1852.png,coscinodiscus
2021-06-28_05_10_17.338_2980_2830.png,coscinodiscus
2021-06-09_10_33_42.238_2716_1533.png,coscinodiscus
2021-06-28_21_40_17.419_3891_2057.png,coscinodiscus
2021-06-27_08_34_40.608_2489_2445.png,coscinodiscus
2021-06-29_23_16_35.437_3399_644.png,coscinodiscus
2021-06-26_20_35_08.668_2930_882.png,coscinodiscus
2021-06-29_20_16_11.643_978_2203.png,coscinodiscus
2021-06-27_16_07_33.067_1256_809.png,coscinodiscus
2021-06-21_01_41_04.223_110_2224.png,coscinodiscus
2021-06-21_10_41_38.941_1871_830.png,coscinodiscus
2021-06-28_03_08_05.288_3799_1646.png,coscinodiscus
2021-06-30_17_54_26.115_2507_1366.png,coscinodiscus
2021-06-26_03_31_00.001_1931_1887.png,coscinodiscus
2021-06-27_10_35_52.085_2387_1685.png,coscinodiscus
2021-06-25_13_28_09.307_3488_1368.png,coscinodiscus
2021-06-30_15_25_00.107_737_2138.png,coscinodiscus
2021-06-29_09_42_40.223_1050_2684.png,coscinodiscus
2021-06-29_03_13_42.504_2661_2531.png,coscinodiscus
2021-06-29_19_14_08.287_1215_213.png,coscinodiscus
2021-06-30_15_24_34.083_540_1059.png,coscinodiscus
2021-06-11_02_20_22.212_1230_1185.png,detritos
2021-06-20_09_36_43.783_306_98.png,coscinodiscus
2021-06-29_01_12_39.564_1721_2344.png,coscinodiscus
2021-06-23_22_23_50.102_3627_1519.png,coscinodiscus
2021-06-17_18_28_33.914_174_2344.png,coscinodiscus
2021-06-13_17_05_12.223_597_1798.png,rhizosolenia_robusta
2021-06-12_11_01_19.315_2506_2894.png,coscinodiscus
2021-06-21_10_42_10.952_3021_627.png,coscinodiscus
2021-06-29_16_43_28.406_2147_692.png,coscinodiscus
2021-06-29_20_15_34.629_969_471.png,coscinodiscus
2021-06-13_13_35_26.217_2965_1142.png,coscinodiscus
2021-06-20_08_37_33.634_2099_2394.png,coscinodiscus
2021-06-16_19_24_48.356_1956_2059.png,sombra
2021-06-23_09_22_32.306_118_977.png,coscinodiscus
2021-06-21_11_43_10.256_1085_1564.png,coscinodiscus
2021-06-08_11_13_53.136_1286_1595.png,coscinodiscus
2021-06-08_19_19_45.790_2380_1343.png,coscinodiscus
2021-06-24_18_55_25.949_463_970.png,rhizosolenia_robusta
2021-06-16_10_53_23.070_1629_154.png,compl_rhizosolenia_proboscia
2021-06-28_05_10_30.341_1119_2652.png,coscinodiscus
2021-06-12_14_30_25.447_1707_1862.png,coscinodiscus
2021-06-08_12_44_35.693_2271_192.png,coscinodiscus
2021-06-27_17_08_30.999_1428_1013.png,coscinodiscus
2021-06-10_13_14_36.429_1010_2194.png,coscinodiscus
2021-06-17_04_26_34.143_2845_2308.png,coscinodiscus
2021-06-23_18_23_45.457_1394_1521.png,coscinodiscus
2021-06-27_15_37_41.880_3666_2225.png,coscinodiscus
2021-06-15_18_51_49.202_3087_919.png,coscinodiscus
2021-06-25_22_01_18.934_40_930.png,coscinodiscus
2021-06-28_10_40_52.759_426_1685.png,coscinodiscus
2021-06-16_03_52_38.491_69_2050.png,coscinodiscus
2021-06-08_17_13_22.454_2184_1038.png,coscinodiscus
2021-06-24_19_56_23.000_2262_2524.png,coscinodiscus
2021-06-30_20_55_20.503_2866_1748.png,coscinodiscus
2021-06-13_17_06_25.259_1689_2013.png,coscinodiscus
2021-06-17_22_28_26.246_12_365.png,coscinodiscus
2021-06-25_13_59_46.359_543_2190.png,coscinodiscus
2021-06-12_14_30_08.439_2177_557.png,coscinodiscus
2021-06-14_20_45_55.185_2730_1545.png,coscinodiscus
2021-06-15_11_18_06.333_643_416.png,coscinodiscus
2021-06-24_07_53_37.383_1187_2425.png,coscinodiscus
2021-06-24_06_54_42.346_759_1.png,coscinodiscus
2021-06-24_06_54_56.363_3141_1182.png,coscinodiscus
2021-06-18_00_30_04.569_482_2760.png,coscinodiscus
2021-06-25_17_28_26.999_1384_1387.png,coscinodiscus
2021-06-04_20_24_21.159_3495_940.png,rhizosolenia_robusta
2021-06-23_07_20_16.801_3452_362.png,coscinodiscus
2021-06-21_00_09_44.248_1067_1386.png,coscinodiscus
2021-06-14_18_44_36.045_2682_2010.png,coscinodiscus
2021-06-20_14_38_09.724_1232_48.png,sombra
2021-06-24_13_56_41.022_2386_2705.png,coscinodiscus
2021-06-27_22_07_28.618_2233_402.png,coscinodiscus
2021-06-30_09_25_19.671_2205_1730.png,coscinodiscus
2021-06-29_08_42_09.935_3141_48.png,coscinodiscus
2021-06-06_08_59_32.656_3630_1883.png,coscinodiscus
2021-06-27_07_05_48.247_146_2190.png,coscinodiscus
2021-06-10_12_12_30.959_3328_2004.png,coscinodiscus
2021-06-24_05_54_48.125_2529_2433.png,coscinodiscus
2021-06-29_11_44_20.975_979_1592.png,coscinodiscus
2021-06-24_11_25_26.300_471_580.png,coscinodiscus
2021-06-21_11_42_44.239_2977_588.png,coscinodiscus
2021-06-28_16_41_37.919_1782_1213.png,coscinodiscus
2021-06-22_07_45_45.496_1059_73.png,coscinodiscus
2021-06-23_13_50_24.137_2197_2618.png,coscinodiscus
2021-06-20_20_40_07.573_2995_172.png,coscinodiscus
2021-06-18_11_00_13.485_1684_419.png,coscinodiscus
2021-06-28_17_10_01.826_33_1049.png,coscinodiscus
2021-06-23_17_52_47.414_985_417.png,coscinodiscus
2021-06-28_23_11_44.727_555_2286.png,coscinodiscus
2021-06-26_14_03_11.470_2486_1763.png,coscinodiscus
2021-06-16_01_22_24.484_2416_2164.png,sombra
2021-06-24_13_55_43.995_3489_1061.png,coscinodiscus
2021-06-28_15_41_05.612_629_2095.png,coscinodiscus
2021-06-28_10_09_12.724_2836_2295.png,sombra
2021-06-28_22_13_04.613_3255_2128.png,coscinodiscus
2021-06-26_04_32_52.352_873_2693.png,coscinodiscus
2021-06-27_13_35_52.988_485_1762.png,coscinodiscus
2021-06-15_20_22_29.201_1580_1838.png,coscinodiscus
2021-06-30_15_56_18.295_1338_397.png,coscinodiscus
2021-06-29_07_11_59.538_1571_858.png,coscinodiscus
2021-06-28_01_08_48.841_844_2291.png,coscinodiscus
2021-06-08_02_42_13.588_3855_2127.png,coscinodiscus
2021-06-20_13_07_16.300_1676_1369.png,compl_rhizosolenia_proboscia
2021-06-11_16_26_17.232_3671_785.png,coscinodiscus
2021-06-26_15_33_55.989_3115_2058.png,coscinodiscus
2021-06-23_07_20_05.795_3378_2054.png,coscinodiscus
2021-06-27_16_38_20.127_3738_1617.png,coscinodiscus
2021-06-23_08_21_10.019_3271_1350.png,hemidiscus
2021-06-30_09_54_08.724_605_552.png,coscinodiscus
2021-06-24_17_56_30.911_3281_773.png,coscinodiscus
2021-06-29_02_12_48.015_1239_596.png,coscinodiscus
2021-06-21_23_44_07.975_2253_2458.png,coscinodiscus
2021-06-14_03_44_16.185_3932_1682.png,coscinodiscus
2021-06-27_18_07_45.003_244_1595.png,coscinodiscus
2021-06-23_16_52_08.305_2348_939.png,coscinodiscus
2021-06-24_17_56_53.924_658_727.png,coscinodiscus
2021-06-24_08_23_39.335_38_2856.png,coscinodiscus
2021-06-28_20_12_46.695_2073_988.png,coscinodiscus
2021-06-04_07_48_30.789_2172_996.png,coscinodiscus
2021-06-19_15_35_02.461_2713_191.png,coscinodiscus
2021-06-27_07_36_01.461_532_2898.png,coscinodiscus
2021-06-20_09_08_31.747_3695_1826.png,coscinodiscus
2021-06-23_21_53_21.871_455_2554.png,coscinodiscus
2021-06-25_13_59_57.368_672_3.png,compl_rhizosolenia_proboscia
2021-06-12_10_30_44.392_1457_1023.png,coscinodiscus
2021-06-28_11_40_52.146_3695_1011.png,coscinodiscus
2021-06-26_20_03_05.377_766_2201.png,coscinodiscus
2021-06-21_09_41_28.038_2260_2480.png,coscinodiscus
2021-06-09_06_25_14.550_1527_431.png,coscinodiscus
2021-06-17_02_54_16.707_3980_94.png,coscinodiscus
2021-06-27_18_37_16.933_2861_2321.png,coscinodiscus
2021-06-23_16_53_22.357_2343_1501.png,coscinodiscus
2021-06-09_09_35_10.169_1250_2082.png,coscinodiscus
2021-06-23_17_53_16.430_2874_1065.png,coscinodiscus
2021-06-30_21_27_11.570_3023_1863.png,coscinodiscus
2021-06-29_11_43_28.941_18_1496.png,coscinodiscus
2021-06-27_07_35_41.447_1723_2807.png,coscinodiscus
2021-06-27_07_04_21.207_2586_1234.png,coscinodiscus
2021-06-12_01_29_09.332_476_882.png,coscinodiscus
2021-06-25_11_28_27.590_2091_360.png,coscinodiscus
2021-06-27_06_06_40.859_1060_2721.png,coscinodiscus
2021-06-27_17_37_30.122_407_2855.png,coscinodiscus
2021-06-27_14_37_04.525_266_1960.png,coscinodiscus
2021-06-27_20_37_40.493_53_941.png,coscinodiscus
2021-06-19_18_35_53.266_766_484.png,compl_guinardia_dactyliosolen
2021-06-17_15_56_58.513_310_161.png,coscinodiscus
2021-06-27_08_37_18.681_1932_2095.png,coscinodiscus
2021-06-05_11_23_49.580_1003_707.png,coscinodiscus
2021-06-17_11_56_34.509_3923_781.png,coscinodiscus
2021-06-18_15_02_15.918_1265_2060.png,coscinodiscus
2021-06-19_10_03_52.035_313_583.png,coscinodiscus
2021-06-25_23_30_22.362_1819_1657.png,coscinodiscus
2021-06-27_21_38_28.450_1476_2201.png,coscinodiscus
2021-06-17_10_57_56.319_3188_638.png,coscinodiscus
2021-06-15_23_21_56.735_3722_1773.png,coscinodiscus
2021-06-16_03_53_17.510_3015_40.png,coscinodiscus
2021-06-29_06_13_14.355_1562_2198.png,coscinodiscus
2021-06-28_03_08_03.288_2512_815.png,coscinodiscus
2021-06-29_05_13_28.958_2666_2016.png,sombra
2021-06-17_21_28_45.038_2938_1933.png,coscinodiscus
2021-06-28_05_39_03.534_1807_1585.png,coscinodiscus
2021-06-24_10_23_41.858_2519_322.png,coscinodiscus
2021-06-05_05_26_35.229_1768_1222.png,sombra
2021-06-26_11_33_42.098_3341_872.png,coscinodiscus
2021-06-24_10_56_10.147_2183_2233.png,coscinodiscus
2021-06-18_23_03_09.398_128_313.png,coscinodiscus
2021-06-17_14_58_08.303_1704_1289.png,coscinodiscus
2021-06-24_19_26_20.807_1330_1250.png,coscinodiscus
2021-06-19_11_03_12.362_1744_906.png,hemidiscus
2021-06-29_15_13_55.118_2116_1608.png,coscinodiscus
2021-06-16_22_54_16.405_1244_2549.png,coscinodiscus
2021-06-30_03_52_38.071_3410_572.png,coscinodiscus
2021-06-19_12_33_38.406_1574_722.png,coscinodiscus
2021-06-28_01_39_48.984_1312_1892.png,coscinodiscus
2021-06-15_23_52_33.978_667_1743.png,coscinodiscus
2021-06-20_20_08_21.311_1373_2238.png,coscinodiscus
2021-06-22_19_20_07.585_668_156.png,coscinodiscus
2021-06-18_08_29_25.298_2568_33.png,coscinodiscus
2021-06-21_12_11_50.165_2334_220.png,coscinodiscus
2021-06-27_13_05_40.082_1839_401.png,coscinodiscus
2021-06-26_07_01_28.484_3574_2111.png,coscinodiscus
2021-06-18_13_31_35.756_965_1462.png,coscinodiscus
2021-06-29_02_42_09.144_3266_2819.png,coscinodiscus
2021-06-20_08_36_25.600_2813_2867.png,coscinodiscus
2021-06-26_15_02_59.907_2777_1370.png,sombra
2021-06-27_21_36_50.401_3148_1443.png,sombra
2021-06-24_08_55_12.684_3623_463.png,coscinodiscus
2021-06-24_07_53_48.388_543_2238.png,coscinodiscus
2021-06-17_23_58_29.308_701_978.png,coscinodiscus
2021-06-14_19_44_38.069_425_1218.png,coscinodiscus
2021-06-21_07_12_17.299_2425_1856.png,coscinodiscus
2021-06-18_00_27_31.499_2376_1574.png,coscinodiscus
2021-06-15_08_17_36.390_3801_1155.png,coscinodiscus
2021-06-25_18_28_58.401_281_2596.png,coscinodiscus
2021-06-18_18_02_54.237_3233_2579.png,coscinodiscus
2021-06-21_00_40_06.238_3064_651.png,sombra
2021-06-24_02_55_06.115_3118_318.png,coscinodiscus
2021-06-26_08_33_22.638_2477_3.png,coscinodiscus
2021-06-13_18_06_52.562_3917_1999.png,coscinodiscus
2021-06-19_07_33_27.561_1868_1699.png,coscinodiscus
2021-06-19_21_04_54.305_1876_1117.png,coscinodiscus
2021-06-19_07_34_26.586_619_2717.png,coscinodiscus
2021-06-28_16_40_54.900_2528_1911.png,coscinodiscus
2021-06-18_06_58_47.879_563_625.png,compl_rhizosolenia_proboscia
2021-06-26_13_31_52.278_798_1167.png,coscinodiscus
2021-06-09_11_35_00.476_137_2509.png,hemidiscus
2021-06-25_20_28_59.480_1565_2231.png,coscinodiscus
2021-06-29_03_12_24.466_1603_2906.png,coscinodiscus
2021-06-28_21_10_21.195_2522_2753.png,coscinodiscus
2021-06-26_09_02_14.465_1800_67.png,coscinodiscus
2021-06-19_04_04_09.277_3861_289.png,coscinodiscus
2021-06-23_06_50_02.400_344_2859.png,coscinodiscus
2021-06-27_07_05_21.234_1855_1088.png,coscinodiscus
2021-06-07_22_33_49.343_1738_2350.png,coscinodiscus
2021-06-10_10_12_10.294_3790_2150.png,coscinodiscus
2021-06-14_11_44_01.046_994_2580.png,coscinodiscus
2021-06-24_22_56_22.350_1667_147.png,coscinodiscus
2021-06-22_04_15_06.439_3037_183.png,coscinodiscus
2021-06-17_09_27_52.064_2319_1506.png,coscinodiscus
2021-06-23_06_20_39.499_2991_846.png,coscinodiscus
2021-06-25_08_57_06.348_2770_1444.png,coscinodiscus
2021-06-29_08_44_10.005_3161_1719.png,coscinodiscus
2021-06-17_00_56_11.980_1880_911.png,hemidiscus
2021-06-23_23_21_57.154_2364_1891.png,coscinodiscus
2021-06-26_17_03_16.263_3285_2387.png,coscinodiscus
2021-06-24_14_56_15.845_825_25.png,coscinodiscus
2021-06-19_10_05_07.083_3544_506.png,coscinodiscus
2021-06-12_19_35_24.880_1694_1180.png,coscinodiscus
2021-06-21_04_12_01.794_2527_427.png,coscinodiscus
2021-06-20_12_06_57.170_1433_1558.png,compl_rhizosolenia_proboscia
2021-06-21_01_39_16.161_2423_1138.png,coscinodiscus
2021-06-21_08_10_55.580_1496_234.png,detritos
2021-06-15_14_49_49.053_428_1847.png,coscinodiscus
2021-06-26_09_31_33.697_1786_570.png,hemidiscus
2021-06-06_14_01_34.374_3824_659.png,coscinodiscus
2021-06-27_07_05_12.230_3303_870.png,coscinodiscus
2021-06-24_11_25_35.305_3940_2108.png,coscinodiscus
2021-06-19_04_02_20.225_3982_517.png,hemidiscus
2021-06-29_15_45_33.193_2080_665.png,coscinodiscus
2021-06-27_05_34_22.798_1684_1563.png,coscinodiscus
2021-06-25_00_56_59.025_1943_1688.png,coscinodiscus
2021-06-18_16_02_14.925_1655_2103.png,coscinodiscus
2021-06-29_15_14_27.131_2265_685.png,coscinodiscus
2021-06-30_13_55_00.309_3130_1144.png,coscinodiscus
2021-06-19_03_02_38.237_1777_2004.png,coscinodiscus
2021-06-18_10_00_08.329_375_2544.png,coscinodiscus
2021-06-23_22_24_23.118_1872_2193.png,coscinodiscus
2021-06-19_04_02_53.249_2437_544.png,coscinodiscus
2021-06-15_16_20_05.648_2370_1592.png,coscinodiscus
2021-06-09_00_20_01.580_3623_1505.png,coscinodiscus
2021-06-09_02_54_14.910_802_1217.png,coscinodiscus
2021-06-14_23_45_02.004_2238_657.png,coscinodiscus
2021-06-12_10_01_29.317_2429_294.png,coscinodiscus
2021-06-26_07_32_23.629_713_1982.png,coscinodiscus
2021-06-27_07_34_21.404_705_174.png,coscinodiscus
2021-06-28_21_12_39.267_3502_1101.png,coscinodiscus
2021-06-24_11_54_02.367_2440_2659.png,coscinodiscus
2021-06-26_08_01_02.473_3419_2169.png,coscinodiscus
2021-06-25_12_00_23.662_1787_1591.png,coscinodiscus
2021-06-21_01_11_17.290_1125_2569.png,coscinodiscus
2021-06-19_10_33_30.290_1853_1645.png,coscinodiscus
2021-06-15_00_16_45.319_1435_2667.png,coscinodiscus
2021-06-18_01_59_58.775_2665_1131.png,coscinodiscus
2021-06-30_07_23_52.231_484_2863.png,coscinodiscus
2021-06-23_10_21_02.297_727_188.png,coscinodiscus
2021-06-30_13_55_06.311_1800_146.png,coscinodiscus
2021-06-28_10_09_47.740_2886_888.png,coscinodiscus
2021-06-20_19_10_45.289_763_292.png,coscinodiscus
2021-06-21_06_40_52.332_1912_365.png,coscinodiscus
2021-06-28_11_41_12.154_3801_2834.png,coscinodiscus
2021-06-25_01_57_59.126_183_1218.png,coscinodiscus
2021-06-27_12_06_31.779_1871_827.png,coscinodiscus
2021-06-15_14_49_11.036_456_1316.png,coscinodiscus
2021-06-29_23_44_38.861_3410_1994.png,coscinodiscus
2021-06-27_13_06_55.116_2867_1106.png,coscinodiscus
2021-06-19_02_34_13.153_1579_282.png,coscinodiscus
2021-06-28_18_40_44.159_265_2197.png,coscinodiscus
2021-06-12_09_01_25.160_1541_609.png,coscinodiscus
2021-06-21_10_10_59.033_2256_151.png,coscinodiscus
2021-06-24_13_24_10.996_3068_292.png,coscinodiscus
2021-06-22_10_44_33.020_1549_1417.png,coscinodiscus
2021-06-19_14_05_07.862_3196_1665.png,sombra
2021-06-27_06_36_59.074_3233_1866.png,coscinodiscus
2021-06-23_07_20_36.810_2372_2462.png,coscinodiscus
2021-06-23_01_48_30.832_2472_145.png,hemidiscus
2021-06-17_23_59_16.329_1966_1062.png,coscinodiscus
2021-06-20_21_40_59.693_1827_1595.png,coscinodiscus
2021-06-29_22_45_47.271_2855_1674.png,coscinodiscus
2021-06-19_21_06_19.359_1870_876.png,coscinodiscus
2021-06-29_11_14_17.892_701_1336.png,coscinodiscus
2021-06-19_03_33_01.166_2250_1058.png,coscinodiscus
2021-06-21_20_42_13.432_2968_655.png,coscinodiscus
2021-06-19_10_33_21.283_3219_739.png,coscinodiscus
2021-06-28_01_09_47.868_579_1353.png,coscinodiscus
2021-06-29_16_44_33.443_2897_13.png,coscinodiscus
2021-06-30_13_25_06.926_2949_2764.png,coscinodiscus
2021-06-21_17_43_55.771_602_1677.png,coscinodiscus
2021-06-28_16_39_50.875_2529_2065.png,coscinodiscus
2021-06-20_22_39_01.948_1472_23.png,hemidiscus
2021-06-11_02_18_25.153_2880_2624.png,coscinodiscus
2021-06-19_01_34_02.694_1656_1682.png,coscinodiscus
2021-06-23_07_49_58.838_2914_1664.png,coscinodiscus
2021-06-23_22_53_17.098_3780_2089.png,coscinodiscus
2021-06-08_20_51_54.494_422_760.png,coscinodiscus
2021-06-18_09_00_22.256_2165_1976.png,coscinodiscus
2021-06-20_04_35_53.128_2166_289.png,coscinodiscus
2021-06-18_20_00_47.226_2490_2125.png,coscinodiscus
2021-06-20_19_40_50.329_121_579.png,coscinodiscus
2021-06-11_11_49_07.927_10_1540.png,coscinodiscus
2021-06-23_00_18_36.540_3871_2622.png,coscinodiscus
2021-06-25_18_31_11.460_3994_1257.png,coscinodiscus
2021-06-16_19_23_58.330_574_545.png,rhizosolenia_robusta
2021-06-10_14_15_26.673_3688_1545.png,coscinodiscus
2021-06-26_19_34_28.148_1971_350.png,coscinodiscus
